call_method_id,array_id,median_intensity,ecotype_id,latitude,longitude,nativename,stockparent,firstname,surname,site,region,country
75,268,358,8323,57,-4,Lc-0,CS1307,Albert,Kranz,Lc,,UK
75,1072,982,104,48.5167,-4.06667,LDV-14,,Valerie,Le Corre,LDV,Western Europe,FRA
75,839,1020,106,48.5167,-4.06667,LDV-16,,Valerie,Le Corre,LDV,Western Europe,FRA
75,847,700,116,48.5167,-4.06667,LDV-25,,Valerie,Le Corre,LDV,Western Europe,FRA
75,849,1004,121,48.5167,-4.06667,LDV-3,,Valerie,Le Corre,LDV,Western Europe,FRA
75,842,1389,122,48.5167,-4.06667,LDV-30,,Valerie,Le Corre,LDV,Western Europe,FRA
75,728,621,123,48.5167,-4.06667,LDV-31,,Valerie,Le Corre,LDV,Western Europe,FRA
75,433,707,126,48.5167,-4.06667,LDV-34,,Valerie,Le Corre,LDV,Western Europe,FRA
75,800,932,137,48.5167,-4.06667,LDV-44,,Valerie,Le Corre,LDV,Western Europe,FRA
75,810,594,146,48.5167,-4.06667,LDV-53,,Valerie,Le Corre,LDV,Western Europe,FRA
75,838,624,148,48.5167,-4.06667,LDV-57,,Valerie,Le Corre,LDV,Western Europe,FRA
75,209,670,149,48.5167,-4.06667,LDV-58,,Valerie,Le Corre,LDV,Western Europe,FRA
75,799,512,151,48.5167,-4.06667,LDV-6,,Valerie,Le Corre,LDV,Western Europe,FRA
75,823,687,153,48.5167,-4.06667,LDV-68,,Valerie,Le Corre,LDV,Western Europe,FRA
75,749,915,156,48.5167,-4.06667,LDV-70,,Valerie,Le Corre,LDV,Western Europe,FRA
75,812,866,157,48.5167,-4.06667,LDV-8,,Valerie,Le Corre,LDV,Western Europe,FRA
75,150,1137,6932,47.984,10.8719,Ler-1,CS22618,Eric,Holub,Ler,Western Europe,GER
75,499,137,9077,38.7406,48.6131,Lerik1-6,CS22715,James,Beck,Lerik,,AZE
75,1301,332,5755,51.3,1.1,Lha-1,,Eric,Holub,Lower Harbleown,England,UK
75,1275,494,7223,50.3833,8.0666,Li-2:1,CS6772,Albert,Kranz,Li,,GER
75,303,576,7224,50.3833,8.0666,Li-3,CS1316,Albert,Kranz,Li,,GER
75,380,761,7227,50.3833,8.0666,Li-5:2,CS6909,Albert,Kranz,Li,,GER
75,1053,422,7228,50.3833,8.0666,Li-5:3,CS6776,Albert,Kranz,Li,,GER
75,381,1090,7229,50.3833,8.0666,Li-6,CS6777,Albert,Kranz,Li,,GER
75,411,893,7231,50.3833,8.0666,Li-7,CS6778,Albert,Kranz,Li,,GER
75,1351,249,607,40.7777,-72.9069,LI-OF-002,,Oliver,Bossdorf,Organic Farm - OF,East,USA
75,1349,281,615,40.7777,-72.9069,LI-OF-023,,Oliver,Bossdorf,Organic Farm - OF,East,USA
75,1353,246,623,40.7777,-72.9069,LI-OF-042,,Oliver,Bossdorf,Organic Farm - OF,East,USA
75,1350,379,627,40.7777,-72.9069,LI-OF-060,,Oliver,Bossdorf,Organic Farm - OF,East,USA
75,1352,295,631,40.7777,-72.9069,LI-OF-066,,Oliver,Bossdorf,Organic Farm - OF,East,USA
75,1356,213,640,40.7777,-72.9069,LI-OF-094,,Oliver,Bossdorf,Organic Farm - OF,East,USA
75,440,698,641,40.7777,-72.9069,LI-OF-095,,Oliver,Bossdorf,Organic Farm - OF,East,USA
75,1354,158,719,40.9352,-73.114,LI-SET-009,,Oliver,Bossdorf,Setauket - SET,East,USA
75,238,366,8241,55.9473,13.821,Liarum,,Torbjorn,Sall,Liarum,S Sweden,SWE
75,269,387,8242,56.1494,15.7884,LillÃ¶-1,,Magnus,Nordborg,LillÃ¶,S Sweden,SWE
75,270,286,8325,50,19.3,Lip-0,CS1337,Albert,Kranz,Lip,,POL
75,271,366,8326,56.0328,14.775,Lis-1,,Magnus,Nordborg,Lis,S Sweden,SWE
75,272,314,8222,56.0328,14.775,Lis-2,,Magnus,Nordborg,Lis,S Sweden,SWE
75,561,635,6041,56.0328,14.775,Lis-3,,Magnus,Nordborg,Lis,S Sweden,SWE
75,273,263,8430,52.25,4.5667,Lisse,CS6033,Paul,Williams,Lisse,,NED
75,72,627,6933,41.59,2.49,LL-0,CS22650,Albert,Kranz,Ll,Southern Europe,ESP
75,533,1145,7238,41.59,2.49,Ll-1,CS6782,Albert,Kranz,Ll,Southern Europe,ESP
75,1276,530,7239,41.59,2.49,Ll-2,CS6783,Albert,Kranz,Ll,Southern Europe,ESP
75,164,361,8329,48,0.5,Lm-2,CS1345,Albert,Kranz,Lm,Western Europe,FRA
75,1288,950,7242,47.6166,7.6666,Lo-2,CS6786,Albert,Kranz,Lo,,GER
75,275,397,6042,56.09,13.9,Lom1-1,,Magnus,Nordborg,Lom1,S Sweden,SWE
75,114,645,6043,62.801,18.079,LÃ¶v-1,CS22574,Magnus,Nordborg,LÃ¶v,N Sweden,SWE
75,153,378,6046,62.801,18.079,LÃ¶v-5,CS22575,Magnus,Nordborg,LÃ¶v,N Sweden,SWE
75,73,537,7520,49.38,16.81,Lp2-2,CS22594,Ivo,Cetl,Lp2,Moravia,CZE
75,74,555,7521,49.38,16.81,Lp2-6,CS22595,Ivo,Cetl,Lp2,Moravia,CZE
75,327,1051,8334,55.71,13.2,Lu-1,CS1353,Albert,Kranz,Lund,S Sweden,SWE
75,276,358,8335,55.71,13.2,Lund,,Magnus,Nordborg,Lund,S Sweden,SWE
75,75,429,6936,46,3.3,Lz-0,CS22615,Albert,Kranz,Lz,Western Europe,FRA
75,534,1163,7245,50.8167,8.7667,Ma-0,CS6789,Albert,Kranz,Ma,Western Europe,GER
75,535,955,7246,50.8167,8.7667,Ma-2,CS6790,Albert,Kranz,Ma,Western Europe,GER
75,368,793,2057,42.166,-86.412,Map-42,,Diane,Byers,Map,Midwest,USA
75,879,660,159,47.35,3.93333,MAR2-3,,Valerie,Le Corre,2-Mar,Western Europe,FRA
75,1360,244,895,42.5319,-72.5595,MAW-7,,Kathleen,Donohue,MAW,New England,USA
75,356,773,7252,54.6167,-2.3,Mc-0,CS1362,Albert,Kranz,Mc,The Pennines,UK
75,1402,630,1829,42.051,-86.509,Mdn-1,,Diane,Byers,Mdn,Midwest,USA
75,524,431,7250,51.9183,10.1138,Me-0,CS1364,Albert,Kranz,Me,Western Europe,GER
75,1365,351,7837,42.093,-86.359,ME3.41,,Megan,Dunning,ME (Benton Harbor),Midwest,USA
75,1366,341,7847,42.093,-86.359,ME3.51,,Megan,Dunning,ME (Benton Harbor),Midwest,USA
75,1367,377,7867,42.093,-86.359,ME4.20,,Megan,Dunning,ME (Benton Harbor),Midwest,USA
75,227,246,7255,50.95,7.5,Mh-0,CS6792,Albert,Kranz,Mh,Eastern Europe,POL
75,536,1246,7256,50.95,7.5,Mh-1,CS6793,Albert,Kranz,Mh,Eastern Europe,POL
75,763,674,160,47.3833,5.31667,MIB-1,,Valerie,Le Corre,MIB,Western Europe,FRA
75,830,652,162,47.3833,5.31667,MIB-100,,Valerie,Le Corre,MIB,Western Europe,FRA
75,834,453,163,47.3833,5.31667,MIB-11,,Valerie,Le Corre,MIB,Western Europe,FRA
75,850,653,165,47.3833,5.31667,MIB-14,,Valerie,Le Corre,MIB,Western Europe,FRA
75,431,699,166,47.3833,5.31667,MIB-15,,Valerie,Le Corre,MIB,Western Europe,FRA
75,772,464,167,47.3833,5.31667,MIB-16,,Valerie,Le Corre,MIB,Western Europe,FRA
75,821,448,168,47.3833,5.31667,MIB-17,,Valerie,Le Corre,MIB,Western Europe,FRA
75,791,645,169,47.3833,5.31667,MIB-19,,Valerie,Le Corre,MIB,Western Europe,FRA
75,843,1014,170,47.3833,5.31667,MIB-2,,Valerie,Le Corre,MIB,Western Europe,FRA
75,797,745,171,47.3833,5.31667,MIB-20,,Valerie,Le Corre,MIB,Western Europe,FRA
75,313,207,173,47.3833,5.31667,MIB-22,,Valerie,Le Corre,MIB,Western Europe,FRA
75,826,558,174,47.3833,5.31667,MIB-23,,Valerie,Le Corre,MIB,Western Europe,FRA
75,833,544,175,47.3833,5.31667,MIB-24,,Valerie,Le Corre,MIB,Western Europe,FRA
75,236,695,178,47.3833,5.31667,MIB-28,,Valerie,Le Corre,MIB,Western Europe,FRA
75,888,547,179,47.3833,5.31667,MIB-29,,Valerie,Le Corre,MIB,Western Europe,FRA
75,818,638,183,47.3833,5.31667,MIB-32,,Valerie,Le Corre,MIB,Western Europe,FRA
75,841,616,184,47.3833,5.31667,MIB-33,,Valerie,Le Corre,MIB,Western Europe,FRA
75,732,424,185,47.3833,5.31667,MIB-34,,Valerie,Le Corre,MIB,Western Europe,FRA
75,815,778,186,47.3833,5.31667,MIB-35,,Valerie,Le Corre,MIB,Western Europe,FRA
75,862,442,187,47.3833,5.31667,MIB-36,,Valerie,Le Corre,MIB,Western Europe,FRA
75,866,734,188,47.3833,5.31667,MIB-37,,Valerie,Le Corre,MIB,Western Europe,FRA
75,875,393,190,47.3833,5.31667,MIB-39,,Valerie,Le Corre,MIB,Western Europe,FRA
75,786,631,191,47.3833,5.31667,MIB-40,,Valerie,Le Corre,MIB,Western Europe,FRA
75,769,523,194,47.3833,5.31667,MIB-43,,Valerie,Le Corre,MIB,Western Europe,FRA
75,730,455,196,47.3833,5.31667,MIB-47,,Valerie,Le Corre,MIB,Western Europe,FRA
75,738,812,198,47.3833,5.31667,MIB-50,,Valerie,Le Corre,MIB,Western Europe,FRA
75,858,557,200,47.3833,5.31667,MIB-54,,Valerie,Le Corre,MIB,Western Europe,FRA
75,852,448,201,47.3833,5.31667,MIB-55,,Valerie,Le Corre,MIB,Western Europe,FRA
75,857,502,202,47.3833,5.31667,MIB-57,,Valerie,Le Corre,MIB,Western Europe,FRA
75,725,262,203,47.3833,5.31667,MIB-58,,Valerie,Le Corre,MIB,Western Europe,FRA
75,807,587,204,47.3833,5.31667,MIB-60,,Valerie,Le Corre,MIB,Western Europe,FRA
75,758,420,205,47.3833,5.31667,MIB-61,,Valerie,Le Corre,MIB,Western Europe,FRA
75,891,156,206,47.3833,5.31667,MIB-62,,Valerie,Le Corre,MIB,Western Europe,FRA
75,864,457,207,47.3833,5.31667,MIB-63,,Valerie,Le Corre,MIB,Western Europe,FRA
75,774,486,208,47.3833,5.31667,MIB-64,,Valerie,Le Corre,MIB,Western Europe,FRA
75,754,461,210,47.3833,5.31667,MIB-67,,Valerie,Le Corre,MIB,Western Europe,FRA
75,809,931,212,47.3833,5.31667,MIB-69,,Valerie,Le Corre,MIB,Western Europe,FRA
75,776,501,213,47.3833,5.31667,MIB-70,,Valerie,Le Corre,MIB,Western Europe,FRA
75,813,729,214,47.3833,5.31667,MIB-73,,Valerie,Le Corre,MIB,Western Europe,FRA
75,794,888,215,47.3833,5.31667,MIB-75,,Valerie,Le Corre,MIB,Western Europe,FRA
75,779,954,216,47.3833,5.31667,MIB-76,,Valerie,Le Corre,MIB,Western Europe,FRA
75,768,490,217,47.3833,5.31667,MIB-77,,Valerie,Le Corre,MIB,Western Europe,FRA
75,805,713,219,47.3833,5.31667,MIB-80,,Valerie,Le Corre,MIB,Western Europe,FRA
75,762,425,222,47.3833,5.31667,MIB-83,,Valerie,Le Corre,MIB,Western Europe,FRA
75,432,577,223,47.3833,5.31667,MIB-84,,Valerie,Le Corre,MIB,Western Europe,FRA
75,787,869,224,47.3833,5.31667,MIB-86,,Valerie,Le Corre,MIB,Western Europe,FRA
75,789,736,225,47.3833,5.31667,MIB-87,,Valerie,Le Corre,MIB,Western Europe,FRA
75,766,351,227,47.3833,5.31667,MIB-89,,Valerie,Le Corre,MIB,Western Europe,FRA
75,874,547,228,47.3833,5.31667,MIB-9,,Valerie,Le Corre,MIB,Western Europe,FRA
75,764,710,229,47.3833,5.31667,MIB-90,,Valerie,Le Corre,MIB,Western Europe,FRA
75,767,534,230,47.3833,5.31667,MIB-92,,Valerie,Le Corre,MIB,Western Europe,FRA
75,837,811,231,47.3833,5.31667,MIB-93,,Valerie,Le Corre,MIB,Western Europe,FRA
75,328,777,8337,44,12.37,Mir-0,CS1379,Albert,Kranz,Mir,,ITA
75,542,590,1925,43.5251,-86.1843,MNF-Che-2,,Diane,Byers,MNF-Cherry,Midwest,USA
75,1404,479,1926,43.5251,-86.1843,MNF-Che-3,,Diane,Byers,MNF-Cherry,Midwest,USA
75,1408,394,1936,43.5251,-86.1843,MNF-Che-36,,Diane,Byers,MNF-Cherry,Midwest,USA
75,1412,531,1938,43.5251,-86.1843,MNF-Che-41,,Diane,Byers,MNF-Cherry,Midwest,USA
75,1380,333,1941,43.5251,-86.1843,MNF-Che-45,,Diane,Byers,MNF-Cherry,Midwest,USA
75,1379,440,1948,43.5251,-86.1843,MNF-Che-58,,Diane,Byers,MNF-Cherry,Midwest,USA
75,1381,516,1949,43.5187,-86.1739,MNF-Jac-2,,Diane,Byers,MNF-Jack,Midwest,USA
75,1407,685,1959,43.5187,-86.1739,MNF-Jac-21,,Diane,Byers,MNF-Jack,Midwest,USA
75,1410,415,1960,43.5187,-86.1739,MNF-Jac-22,,Diane,Byers,MNF-Jack,Midwest,USA
75,1413,382,1963,43.5187,-86.1739,MNF-Jac-26,,Diane,Byers,MNF-Jack,Midwest,USA
75,1382,525,1965,43.5187,-86.1739,MNF-Jac-30,,Diane,Byers,MNF-Jack,Midwest,USA
75,1405,490,1966,43.5187,-86.1739,MNF-Jac-31,,Diane,Byers,MNF-Jack,Midwest,USA
75,391,612,1967,43.5187,-86.1739,MNF-Jac-32,,Diane,Byers,MNF-Jack,Midwest,USA
75,1411,720,1968,43.5187,-86.1739,MNF-Jac-34,,Diane,Byers,MNF-Jack,Midwest,USA
75,1383,357,1981,43.5187,-86.1739,MNF-Jac-68,,Diane,Byers,MNF-Jack,Midwest,USA
75,1409,346,1952,43.5187,-86.1739,MNF-Jac-9,,Diane,Byers,MNF-Jack,Midwest,USA
75,1384,517,1992,43.5356,-86.1788,MNF-Pin-2,,Diane,Byers,MNF-Pine,Midwest,USA
75,1386,442,2011,43.5356,-86.1788,MNF-Pin-31,,Diane,Byers,MNF-Pine,Midwest,USA
75,1385,546,2016,43.5356,-86.1788,MNF-Pin-39,,Diane,Byers,MNF-Pine,Midwest,USA
75,1387,421,2019,43.5356,-86.1788,MNF-Pin-43,,Diane,Byers,MNF-Pine,Midwest,USA
75,1388,425,2020,43.5356,-86.1788,MNF-Pin-44,,Diane,Byers,MNF-Pine,Midwest,USA
75,1403,527,1853,43.595,-86.2657,MNF-Pot-21,,Diane,Byers,MNF-Potter,Midwest,USA
75,1394,405,1857,43.595,-86.2657,MNF-Pot-46,,Diane,Byers,MNF-Potter,Midwest,USA
75,1398,704,1858,43.595,-86.2657,MNF-Pot-47,,Diane,Byers,MNF-Potter,Midwest,USA
75,321,513,1859,43.595,-86.2657,MNF-Pot-48,,Diane,Byers,MNF-Potter,Midwest,USA
75,1390,456,1862,43.595,-86.2657,MNF-Pot-56,,Diane,Byers,MNF-Potter,Midwest,USA
75,1392,558,1864,43.595,-86.2657,MNF-Pot-60,,Diane,Byers,MNF-Potter,Midwest,USA
75,1395,516,1865,43.595,-86.2657,MNF-Pot-61,,Diane,Byers,MNF-Potter,Midwest,USA
75,486,772,1867,43.595,-86.2657,MNF-Pot-68,,Diane,Byers,MNF-Potter,Midwest,USA
75,1401,464,1868,43.595,-86.2657,MNF-Pot-69,,Diane,Byers,MNF-Potter,Midwest,USA
75,1391,596,1872,43.595,-86.2657,MNF-Pot-75,,Diane,Byers,MNF-Potter,Midwest,USA
75,1393,483,1871,43.595,-86.2657,MNF-Pot-76,,Diane,Byers,MNF-Potter,Midwest,USA
75,1396,470,1873,43.595,-86.2657,MNF-Pot-79,,Diane,Byers,MNF-Potter,Midwest,USA
75,1397,407,1850,43.595,-86.2657,MNF-Pot-8,,Diane,Byers,MNF-Potter,Midwest,USA
75,1399,567,1874,43.595,-86.2657,MNF-Pot-80,,Diane,Byers,MNF-Potter,Midwest,USA
75,1406,422,1918,43.5139,-86.1859,MNF-Riv-67,,Diane,Byers,MNF River,Midwest,USA
75,412,1080,7244,50.001,8.26664,Mnz-0,CS6794,Albert,Kranz,Mnz,Western Europe,GER
75,726,460,236,48.6667,-4.06667,MOG-11,,Valerie,Le Corre,MOG,Western Europe,FRA
75,869,562,237,48.6667,-4.06667,MOG-12,,Valerie,Le Corre,MOG,Western Europe,FRA
75,1071,1045,242,48.6667,-4.06667,MOG-37,,Valerie,Le Corre,MOG,Western Europe,FRA
75,846,1137,244,48.6667,-4.06667,MOG-40,,Valerie,Le Corre,MOG,Western Europe,FRA
75,746,383,252,48.6667,-4.06667,MOG-55,,Valerie,Le Corre,MOG,Western Europe,FRA
75,76,321,7522,44.15,9.65,Mr-0,CS22640,Albert,Kranz,Mr,Southern Europe,ITA
75,77,583,6937,49,9.3,Mrk-0,CS22635,Albert,Kranz,Mrk,Western Europe,GER
75,1136,242,6938,55.7522,37.6322,Ms-0,CS22655,Albert,Kranz,Ms,,RUS
75,78,553,6939,32.34,22.46,Mt-0,CS22642,Albert,Kranz,Mt,Cyrenaica (also Kyrenaika),LIB
75,92,951,6940,50.3,8.3,Mz-0,CS22636,Albert,Kranz,Mz,Western Europe,GER
75,61,526,7438,61.36,34.15,N13,CS22491,Andy,Savushkin,Konchezero,,RUS
75,357,696,7446,61.36,34.15,N4,CS22482,Andy,Savushkin,SolomennoyeÂ ,,RUS
75,382,761,7449,61.36,34.15,N7,CS22485,Andy,Savushkin,PingubaÂ ,,RUS
75,277,305,8343,47.5,1.5,Na-1,CS1385,Albert,Kranz,Na,Western Europe,FRA
75,620,338,9427,62.8815,18.4055,NÃ_s 2,,Alison,Anastasio,NÃ_sÃ_nget,N Sweden,SWE
75,1763,,9143,39.3092,-3.4242,Navajo-5,CS22781,James,Beck,Navajo Mountain,,ESP
75,451,616,7430,48.6167,6.25,Nc-1,CS6802,Albert,Kranz,Vermois,Western Europe,FRA
75,537,747,7265,50,10,Nd-0,CS6803,Albert,Kranz,Nd,,SUI
75,93,741,6942,50,10,Nd-1,CS22619,Eric,Holub,Nd,,SUI
75,94,510,6943,51.4083,-0.6383,NFA-10,CS22599,Mick,Crawley,NFA,Northern Europe,UK
75,154,545,6944,51.4083,-0.6383,NFA-8,CS22598,Mick,Crawley,NFA,Northern Europe,UK
75,383,505,6847,51.4083,-0.6383,NFC-20,CS22201,Mick,Crawley,NFC,Northern Europe,UK
75,228,211,7275,51.0581,13.2995,No-0,CS3081,Albert,Kranz,No,Western Europe,GER
75,358,636,7270,52.24,4.45,Nok-1,CS6808,Albert,Kranz,Nok,,NED
75,116,677,6945,52.24,4.45,Nok-3,CS22643,Albert,Kranz,Nok,,NED
75,538,956,7268,52.6969,10.981,Np-0,CS6806,Albert,Kranz,Np,,GER
75,229,254,7258,50.5,8.5,Nw-0,CS6811,Albert,Kranz,Nw,,GER
75,1149,529,8348,50.5,8.5,Nw-0,CS1409,Albert,Kranz,Nw,,GER
75,413,1037,7260,50.5,8.5,Nw-2,CS6813,Albert,Kranz,Nw,,GER
75,518,409,7262,50.5,8.5,Nw-4,CS6815,Albert,Kranz,Nw,,GER
75,683,418,9433,62.9513,18.2763,Nyl 13,,Alison,Anastasio,Nyland,N Sweden,SWE
75,193,650,6064,62.9513,18.2763,Nyl-2,,Magnus,Nordborg,Nyl,N Sweden,SWE
75,579,425,6069,62.9513,18.2763,Nyl-7,,Magnus,Nordborg,Nyl,N Sweden,SWE
75,414,709,7263,-37.7871,175.283,Nz1,CS22661,James,Campanella,Nz1,Australasia,NZL
75,1277,726,7276,50.2,8.5833,Ob-0,CS6816,Albert,Kranz,Ob,Western Europe,GER
75,304,459,7277,50.2,8.5833,Ob-1,CS6817,Albert,Kranz,Ob,Western Europe,GER
75,619,490,9434,62.8959,18.3659,Ã–de 2,,Alison,Anastasio,Ã–den,N Sweden,SWE
75,415,917,7280,53.1667,8.2,Old-1,CS6820,Albert,Kranz,Old,Western Europe,GER
75,1278,603,7281,53.1667,8.2,Old-2,CS6821,Albert,Kranz,Old,Western Europe,GER
75,578,650,6071,62.9308,18.3448,Omn-5,,Magnus,Nordborg,Omn,N Sweden,SWE
75,607,866,6073,56.1481,15.8155,Ã–MÃ¶1-7,,Magnus,Nordborg,Ã–MÃ¶1,S Sweden,SWE
75,95,573,7518,56.1509,15.7735,Ã–MÃ¶2-1,CS22584,Magnus,Nordborg,Ã–MÃ¶2,S Sweden,SWE
75,117,952,7519,56.1509,15.7735,Ã–MÃ¶2-3,CS22585,Magnus,Nordborg,Ã–MÃ¶2,S Sweden,SWE
75,416,787,7282,50.3827,8.01161,Or-0,CS6822,Albert,Kranz,Or,Western Europe,GER
75,279,260,6074,56.4573,16.1408,Ã–r-1,,Magnus,Nordborg,Ã–rrevet,S Sweden,SWE
75,387,714,7283,44.7203,22.3955,Ors-1,CS22672,Gallia,Butnaru,Ors,Eastern Europe,ROU
75,341,1318,7284,44.7203,22.3955,Ors-2,CS22673,Gallia,Butnaru,Ors,Eastern Europe,ROU
75,280,305,8351,60.25,18.37,Ost-0,CS1431,Albert,Kranz,Ost,C Sweden,SWE
75,1279,977,7287,53.3422,8.42255,Ove-0,CS6823,Albert,Kranz,Ove,Western Europe,GER
75,96,468,6946,60.23,6.13,Oy-0,CS22658,Albert,Kranz,Oy,Northern Europe,NOR
75,281,339,8353,38.07,13.22,Pa-1,CS1439,Albert,Kranz,Pa,Sicily,ITA
75,230,337,7291,38.07,13.22,Pa-2,CS6826,Albert,Kranz,Pa,Sicily,ITA
75,1280,1437,7292,38.07,13.22,Pa-3,CS6827,Albert,Kranz,Pa,Sicily,ITA
75,859,545,257,46.65,-0.25,PAR-10,,Valerie,Le Corre,PAR,Western Europe,FRA
75,316,417,258,46.65,-0.25,PAR-3,,Valerie,Le Corre,PAR,Western Europe,FRA
75,436,716,259,46.65,-0.25,PAR-4,,Valerie,Le Corre,PAR,Western Europe,FRA
75,438,857,260,46.65,-0.25,PAR-5,,Valerie,Le Corre,PAR,Western Europe,FRA
75,871,475,261,46.65,-0.25,PAR-6,,Valerie,Le Corre,PAR,Western Europe,FRA
75,880,703,262,46.65,-0.25,PAR-8,,Valerie,Le Corre,PAR,Western Europe,FRA
75,751,456,263,46.65,-0.25,PAR-9,,Valerie,Le Corre,PAR,Western Europe,FRA
75,1376,468,2148,42.148,-86.431,Paw-1,,Diane,Byers,Paw,Midwest,USA
75,1378,412,2157,42.148,-86.431,Paw-11,,Diane,Byers,Paw,Midwest,USA
75,1373,388,2160,42.148,-86.431,Paw-14,,Diane,Byers,Paw,Midwest,USA
75,1375,399,2171,42.148,-86.431,Paw-26,,Diane,Byers,Paw,Midwest,USA
75,348,915,2150,42.148,-86.431,Paw-3,,Diane,Byers,Paw,Midwest,USA
75,1372,532,2175,42.148,-86.431,Paw-31,,Diane,Byers,Paw,Midwest,USA
75,1389,506,2151,42.148,-86.431,Paw-4,,Diane,Byers,Paw,Midwest,USA
75,1377,458,2180,42.148,-86.431,Paw-40,,Diane,Byers,Paw,Midwest,USA
75,452,570,2187,43.7623,-86.3929,Pent-1,,Diane,Byers,Pent,Midwest,USA
75,1436,413,2201,43.7623,-86.3929,Pent-22,,Diane,Byers,Pent,Midwest,USA
75,1437,352,2204,43.7623,-86.3929,Pent-30,,Diane,Byers,Pent,Midwest,USA
75,1435,432,2214,43.7623,-86.3929,Pent-49,,Diane,Byers,Pent,Midwest,USA
75,282,243,8354,58,56.3167,Per-1,CS1445,Albert,Kranz,Per,,RUS
75,283,386,7296,59,29,Petergof,CS926,Igor,Vizir,Petergof,Eastern Europe,RUS
75,1263,617,7297,48.5479,9.11033,Pf-0,CS6831,Albert,Kranz,Pf,,GER
75,425,601,7479,51.2878,0.0565,PHW-10,CS6055,Paul,Williams,Kent (PHW),Northern Europe,UK
75,426,799,7482,51.2878,0.0565,PHW-13,CS6060,Paul,Williams,Kent (PHW),Northern Europe,UK
75,359,595,7483,51.2878,0.0565,PHW-14,CS6061,Paul,Williams,Kent (PHW),Northern Europe,UK
75,343,832,8243,43.7703,11.2547,PHW-2,CS6002,Paul,Williams,Florence,,ITA
75,305,545,7490,51.2878,0.0565,PHW-20,CS6071,Paul,Williams,Kent (PHW),Northern Europe,UK
75,306,570,7492,51.4167,-1.7167,PHW-22,CS6075,Paul,Williams,Marlborough,Northern Europe,UK
75,474,549,7496,50.6728,-3.8404,PHW-26,CS6081,Paul,Williams,Chagford,Northern Europe,UK
75,338,726,7498,50.35,-3.5833,PHW-28,CS6083,Paul,Williams,Dartmode,Northern Europe,UK
75,475,750,7502,51.4666,-3.2,PHW-31,CS6088,Paul,Williams,Ely,Northern Europe,UK
75,427,546,7504,52.25,4.5667,PHW-33,CS6092,Paul,Williams,Lisse,,NED
75,339,633,7506,48.6103,2.3086,PHW-35,CS6096,Paul,Williams,Bretagny Sur Orge,Western Europe,FRA
75,293,516,7507,48.6103,2.3086,PHW-36,CS6098,Paul,Williams,Bretagny Sur Orge,Western Europe,FRA
75,428,718,7508,48.6103,2.3086,PHW-37,CS6099,Paul,Williams,Bretagny Sur Orge,Western Europe,FRA
75,1281,1004,7299,47.04,10.51,Pi-2,CS6833,Albert,Kranz,Pi,,AUT
75,307,508,7300,41.5,2.25,Pla-0,CS6834,Albert,Kranz,Pla,Southern Europe,ESP
75,330,1231,8357,41.5,2.25,Pla-0,CS1459,Albert,Kranz,Pla,Southern Europe,ESP
75,1054,436,7301,41.5,2.25,Pla-1,CS6835,Albert,Kranz,Pla,Southern Europe,ESP
75,1282,759,7303,41.5,2.25,Pla-3,CS6836,Albert,Kranz,Pla,Southern Europe,ESP
75,203,631,7307,48.0653,-2.96591,Pn-0,CS6838,Albert,Kranz,Pn,Western Europe,FRA
75,118,631,7526,42.0945,-86.3253,Pna-10,CS22571,Joy,Bergelson,PNA,Midwest,USA
75,119,373,7523,42.0945,-86.3253,Pna-17,CS22570,Joy,Bergelson,PNA,Midwest,USA
75,1283,728,7309,50.7167,7.1,Po-1,CS6840,Albert,Kranz,Po,,GER
75,308,388,7306,49.2655,-123.206,Pog-0,CS6842,Albert,Kranz,Pog,Pacific Northwest,CAN
75,731,473,264,45.75,4.71667,PON,,Valerie,Le Corre,PON,Western Europe,FRA
75,963,735,5767,54.6,-2.8,Poo-1,,Eric,Holub,Pooley Bridge,England,UK
75,231,750,7310,50.1448,8.60706,Pr-0,CS6841,Albert,Kranz,Pr,,GER
75,97,699,8213,43.25,-6,Pro-0,CS22649,Joy,Bergelson,Pro,Southern Europe,ESP
75,1251,627,7305,53.476,10.6065,Pt-0,CS6843,Albert,Kranz,Pt,,GER
75,1368,383,8077,41.3423,-86.7368,PT2.21,,Megan,Dunning,PT (La Porte),Midwest,USA
75,98,527,6951,49.42,16.36,Pu2-23,CS22593,Ivo,Cetl,Pu2,Eastern Europe,CZE
75,384,634,6953,49.42,16.36,Pu2-24,CS22454,Ivo,Cetl,Pu2,Eastern Europe,CZE
75,120,382,6956,49.42,16.36,Pu2-7,CS22592,Ivo,Cetl,Pu2,Eastern Europe,CZE
75,194,543,6957,49.42,16.36,Pu2-8,CS22449,Ivo,Cetl,Pu2,Eastern Europe,CZE
75,1761,,9137,42.7489,-3.0497,Puent-4,CS22775,James,Beck,Puentelarra,,ESP
75,618,395,9436,56.1633,14.6806,Puk 1,,Alison,Anastasio,Pukavik Bus,S Sweden,SWE
75,617,479,9437,56.1633,14.6806,Puk 2,,Alison,Anastasio,Pukavik Bus,S Sweden,SWE
75,99,604,6958,46,3.3,Ra-0,CS22632,Albert,Kranz,Ra,Western Europe,FRA
75,284,308,8365,49,16,Rak-2,CS1485,Albert,Kranz,Rak,,CZE
75,773,394,266,48.65,-2,RAN,,Valerie,Le Corre,RAN,Western Europe,FRA
75,331,911,8366,50.5,8.5,Rd-0,CS1482,Albert,Kranz,Rd,,GER
